awaywon,awaylost,homewon,homelost,homeWins,homeLosses,homeOvertimeLosses,homeConferenceWins,homeConferenceLosses,homeDivisionWins,homeDivisionLosses,homeShutoutWins,homeConferenceRank,homeDivisionRank,awayWins,awayLosses,awayOvertimeLosses,awayConferenceWins,awayConferenceLosses,awayDivisionWins,awayDivisionLosses,awayShutoutWins,awayConferenceRank,awayDivisionRank,IsClosed,AwayTeam,HomeTeam,AwayTeamMoneyLine,HomeTeamMoneyLine,PointSpread,OverUnder,PointSpreadAwayTeamMoneyLine,PointSpreadHomeTeamMoneyLine,HomeRotationNumber,AwayRotationNumber,OverPayout,UnderPayout,outcome
0.0,55.0,29.0,18.0,37,35,10,24,26,15,11,9,9,5,31,37,14,16,34,11,15,4,13,7,True,ANA,NYI,51.0,-62.0,-0.5,0.6000000000000001,-57.0,47.0,2.0,1.0,34.0,-41.0,home
26.0,23.0,36.0,16.0,25,46,11,11,39,8,18,1,15,8,22,49,11,15,35,9,17,3,16,8,True,MON,PHI,44.0,-53.0,-0.5,0.7000000000000001,-61.0,50.0,1.0,1.0,-39.0,-35.0,home
5.0,46.0,35.0,17.0,46,25,11,28,22,14,12,7,7,3,54,20,8,30,20,17,9,6,2,1,True,CAR,PIT,38.0,-45.0,-0.5,0.7000000000000001,-72.0,58.0,0.0,0.0,34.0,-42.0,home
9.0,42.0,18.0,33.0,56,19,7,34,16,15,11,7,1,1,50,21,11,30,20,16,10,11,3,1,True,CGY,COL,46.0,-56.0,-0.5,0.7000000000000001,-58.0,47.0,2.0,2.0,-36.0,-38.0,home
49.0,0.0,40.0,11.0,49,22,11,34,16,17,9,4,4,3,39,32,11,28,22,14,12,5,11,6,True,WPG,STL,37.0,-43.0,-0.5,0.7000000000000001,-74.0,60.0,1.0,1.0,-39.0,-35.0,home
46.0,9.0,48.0,6.0,40,30,12,26,24,13,13,1,10,5,51,23,8,29,21,15,11,3,5,3,True,TB,VAN,-49.0,42.0,0.2,0.7000000000000001,54.0,-66.0,2.0,2.0,-35.0,-39.0,home
52.0,2.0,10.0,42.0,37,38,7,21,29,9,17,2,10,6,43,31,8,27,23,16,10,3,9,4,True,VEG,CBJ,-53.0,44.0,0.2,0.7000000000000001,52.0,-64.0,1.0,1.0,-34.0,-40.0,home
30.0,21.0,25.0,25.0,53,22,7,30,20,13,13,3,2,2,45,30,7,30,20,16,10,4,8,5,True,NAS,MIN,48.0,-59.0,-0.5,0.7000000000000001,-56.0,46.0,1.0,1.0,-37.0,-37.0,away
2.0,50.0,30.0,18.0,33,42,7,22,28,11,15,2,13,7,25,50,7,16,34,10,16,1,16,8,True,ARI,OTT,42.0,-51.0,-0.5,0.7000000000000001,-65.0,53.0,2.0,2.0,34.0,-41.0,away
4.0,47.0,13.0,42.0,28,42,12,16,34,5,21,3,14,7,51,26,5,31,19,18,8,4,6,4,True,BOS,CHI,-58.0,48.0,0.2,0.7000000000000001,47.0,-58.0,12.0,12.0,34.0,-41.0,home
22.0,33.0,17.0,31.0,49,27,6,34,16,21,5,4,5,2,32,40,10,22,28,8,18,4,12,6,True,DET,EDM,70.0,-85.0,-0.5,0.7000000000000001,-37.0,-36.0,13.0,12.0,-38.0,-36.0,home
18.0,34.0,21.0,36.0,44,27,11,21,29,12,14,5,6,3,56,19,7,34,16,15,11,7,1,1,True,COL,LA,-72.0,59.0,0.2,0.7000000000000001,38.0,-46.0,14.0,14.0,-37.0,-37.0,home
2.0,51.0,27.0,23.0,22,49,11,15,35,9,17,3,16,8,25,50,7,16,34,10,16,1,16,8,True,ARI,MON,44.0,-53.0,-0.5,0.7000000000000001,-60.0,49.0,3.0,3.0,-40.0,34.0,away
0.0,56.0,35.0,20.0,52,24,6,35,15,16,10,9,4,2,31,37,14,16,34,11,15,4,13,7,True,ANA,NYR,49.0,-60.0,-0.5,0.7000000000000001,-55.0,44.0,3.0,3.0,-35.0,-39.0,home
21.0,33.0,39.0,14.0,32,37,13,17,33,9,17,3,12,6,58,18,6,37,13,19,7,5,1,1,True,FLA,SJ,-86.0,69.0,0.2,0.7000000000000001,-36.0,-38.0,15.0,14.0,-40.0,-34.0,home
13.0,37.0,45.0,6.0,54,21,7,34,16,16,10,7,3,2,46,30,6,27,23,14,12,2,7,4,True,DAL,TOR,37.0,-44.0,-0.5,0.7000000000000001,-74.0,60.0,3.0,3.0,-37.0,-36.0,home
28.0,26.0,49.0,6.0,40,30,12,26,24,13,13,1,10,5,27,46,9,15,35,9,17,2,14,7,True,NJ,VAN,39.0,-46.0,-0.5,0.7000000000000001,-66.0,53.0,13.0,13.0,34.0,-41.0,home
29.0,19.0,53.0,2.0,44,26,12,29,21,16,10,8,8,4,37,35,10,24,26,15,11,9,9,5,True,NYI,WAS,43.0,-52.0,-0.5,0.6000000000000001,-65.0,52.0,3.0,3.0,-39.0,-35.0,home
36.0,17.0,30.0,22.0,45,30,7,30,20,16,10,4,8,5,46,25,11,28,22,14,12,7,7,3,True,PIT,NAS,-36.0,-38.0,-0.5,0.7000000000000001,-88.0,70.0,11.0,11.0,-39.0,-35.0,home
52.0,3.0,50.0,0.0,39,32,11,28,22,14,12,5,11,6,43,31,8,27,23,16,10,3,9,4,True,VEG,WPG,37.0,-44.0,-0.5,0.7000000000000001,-77.0,62.0,11.0,10.0,-39.0,-35.0,home
29.0,26.0,9.0,43.0,50,21,11,30,20,16,10,11,3,1,27,46,9,15,35,9,17,2,14,7,True,NJ,CGY,86.0,-110.0,-0.5,0.7000000000000001,36.0,-44.0,17.0,16.0,-35.0,-39.0,home
10.0,43.0,31.0,18.0,33,42,7,22,28,11,15,2,13,7,37,38,7,21,29,9,17,2,10,6,True,CBJ,OTT,37.0,-44.0,-0.5,0.7000000000000001,-76.0,61.0,15.0,15.0,-35.0,-39.0,home
4.0,48.0,26.0,25.0,53,22,7,30,20,13,13,3,2,2,51,26,5,31,19,18,8,4,6,4,True,BOS,MIN,34.0,-41.0,-0.5,0.7000000000000001,-79.0,63.0,16.0,16.0,-40.0,-34.0,home
7.0,46.0,18.0,31.0,49,27,6,34,16,21,5,4,5,2,32,39,11,17,33,8,18,1,11,5,True,BUF,EDM,71.0,-89.0,-0.5,0.7000000000000001,-39.0,-35.0,22.0,22.0,-43.0,36.0,home
40.0,14.0,21.0,37.0,44,27,11,21,29,12,14,5,6,3,32,37,13,17,33,9,17,3,12,6,True,SJ,LA,43.0,-52.0,-0.5,0.6000000000000001,-65.0,52.0,23.0,22.0,-35.0,-39.0,home
13.0,38.0,28.0,23.0,22,49,11,15,35,9,17,3,16,8,46,30,6,27,23,14,12,2,7,4,True,DAL,MON,-59.0,49.0,0.2,0.7000000000000001,44.0,-54.0,19.0,19.0,-36.0,-37.0,home
30.0,23.0,37.0,16.0,25,46,11,11,39,8,18,1,15,8,45,30,7,30,20,16,10,4,8,5,True,NAS,PHI,-58.0,48.0,0.2,0.7000000000000001,46.0,-57.0,19.0,18.0,-38.0,-36.0,home
36.0,18.0,41.0,11.0,49,22,11,34,16,17,9,4,4,3,46,25,11,28,22,14,12,7,7,3,True,PIT,STL,-42.0,35.0,0.2,0.7000000000000001,65.0,-81.0,21.0,21.0,-34.0,-39.0,home
5.0,47.0,46.0,6.0,54,21,7,34,16,16,10,7,3,2,54,20,8,30,20,17,9,6,2,1,True,CAR,TOR,-40.0,-34.0,0.2,0.7000000000000001,68.0,-84.0,18.0,18.0,-34.0,-40.0,home
22.0,34.0,50.0,6.0,40,30,12,26,24,13,13,1,10,5,32,40,10,22,28,8,18,4,12,6,True,DET,VAN,59.0,-72.0,-0.5,0.7000000000000001,-50.0,41.0,23.0,23.0,-36.0,-38.0,home
54.0,2.0,10.0,44.0,37,38,7,21,29,9,17,2,10,6,44,26,12,29,21,16,10,8,8,4,True,WAS,CBJ,-68.0,57.0,0.2,0.7000000000000001,40.0,-47.0,20.0,20.0,-42.0,35.0,away
21.0,34.0,53.0,3.0,43,31,8,27,23,16,10,3,9,4,58,18,6,37,13,19,7,5,1,1,True,FLA,VEG,-61.0,50.0,0.2,0.7000000000000001,45.0,-54.0,24.0,24.0,-42.0,35.0,home
7.0,47.0,10.0,43.0,50,21,11,30,20,16,10,11,3,1,32,39,11,17,33,8,18,1,11,5,True,BUF,CGY,114.0,-147.0,-0.5,0.7000000000000001,46.0,-55.0,27.0,26.0,-35.0,-40.0,home
55.0,2.0,5.0,48.0,54,20,8,30,20,17,9,6,2,1,44,26,12,29,21,16,10,8,8,4,True,WAS,CAR,47.0,-57.0,-0.5,0.7000000000000001,-57.0,46.0,25.0,25.0,-38.0,-36.0,home
38.0,16.0,31.0,19.0,33,42,7,22,28,11,15,2,13,7,25,46,11,11,39,8,18,1,15,8,True,PHI,OTT,41.0,-49.0,-0.5,0.7000000000000001,-67.0,54.0,25.0,24.0,-40.0,33.0,home
18.0,35.0,41.0,14.0,32,37,13,17,33,9,17,3,12,6,56,19,7,34,16,15,11,7,1,1,True,COL,SJ,-97.0,79.0,0.2,0.7000000000000001,-38.0,-36.0,28.0,28.0,-35.0,-40.0,away
22.0,34.0,0.0,57.0,31,37,14,16,34,11,15,4,13,7,58,18,6,37,13,19,7,5,1,1,True,FLA,ANA,-73.0,59.0,0.2,0.7000000000000001,38.0,-46.0,27.0,27.0,-38.0,-36.0,home
4.0,49.0,51.0,0.0,39,32,11,28,22,14,12,5,11,6,51,26,5,31,19,18,8,4,6,4,True,BOS,WPG,-38.0,-35.0,0.2,0.7000000000000001,70.0,-89.0,26.0,26.0,-38.0,-36.0,home
30.0,26.0,18.0,32.0,49,27,6,34,16,21,5,4,5,2,27,46,9,15,35,9,17,2,14,7,True,NJ,EDM,63.0,-79.0,-0.5,0.7000000000000001,-41.0,34.0,1.0,1.0,-46.0,38.0,home
32.0,19.0,28.0,24.0,22,49,11,15,35,9,17,3,16,8,33,42,7,22,28,11,15,2,13,7,True,OTT,MON,43.0,-52.0,-0.5,0.7000000000000001,-64.0,52.0,2.0,2.0,-38.0,-36.0,home
13.0,39.0,30.0,19.0,37,35,10,24,26,15,11,9,9,5,46,30,6,27,23,14,12,2,7,4,True,DAL,NYI,35.0,-42.0,-0.5,0.6000000000000001,-83.0,66.0,0.0,0.0,34.0,-41.0,home
35.0,21.0,47.0,9.0,51,23,8,29,21,15,11,3,5,3,52,24,6,35,15,16,10,9,4,2,True,NYR,TB,57.0,-69.0,-0.5,0.6000000000000001,-49.0,41.0,2.0,2.0,-38.0,-35.0,home
10.0,44.0,51.0,6.0,40,30,12,26,24,13,13,1,10,5,50,21,11,30,20,16,10,11,3,1,True,CGY,VAN,-40.0,33.0,0.2,0.7000000000000001,66.0,-83.0,2.0,2.0,-40.0,-34.0,away
37.0,18.0,2.0,52.0,25,50,7,16,34,10,16,1,16,8,46,25,11,28,22,14,12,7,7,3,True,PIT,ARI,-91.0,73.0,0.2,0.7000000000000001,-34.0,-40.0,1.0,1.0,-34.0,-39.0,home
47.0,6.0,30.0,24.0,45,30,7,30,20,16,10,4,8,5,54,21,7,34,16,16,10,7,3,2,True,TOR,NAS,-42.0,35.0,0.2,0.7000000000000001,66.0,-82.0,2.0,1.0,-35.0,-39.0,home
42.0,11.0,10.0,45.0,37,38,7,21,29,9,17,2,10,6,49,22,11,34,16,17,9,4,4,3,True,STL,CBJ,-56.0,47.0,0.2,0.7000000000000001,50.0,-61.0,1.0,1.0,-37.0,-36.0,home
13.0,43.0,27.0,25.0,53,22,7,30,20,13,13,3,2,2,28,42,12,16,34,5,21,3,14,7,True,CHI,MIN,74.0,-91.0,-0.5,0.7000000000000001,-35.0,-39.0,0.0,0.0,-42.0,35.0,home
21.0,38.0,54.0,3.0,43,31,8,27,23,16,10,3,9,4,44,27,11,21,29,12,14,5,6,3,True,LA,VEG,38.0,-46.0,-0.5,0.7000000000000001,-74.0,60.0,1.0,1.0,-34.0,-40.0,home
52.0,0.0,13.0,44.0,28,42,12,16,34,5,21,3,14,7,39,32,11,28,22,14,12,5,11,6,True,WPG,CHI,-47.0,39.0,0.2,0.7000000000000001,58.0,-71.0,11.0,10.0,-34.0,-40.0,away
36.0,21.0,5.0,49.0,54,20,8,30,20,17,9,6,2,1,52,24,6,35,15,16,10,9,4,2,True,NYR,CAR,67.0,-82.0,-0.5,0.7000000000000001,-43.0,35.0,3.0,3.0,-39.0,-35.0,home
30.0,20.0,39.0,16.0,25,46,11,11,39,8,18,1,15,8,37,35,10,24,26,15,11,9,9,5,True,NYI,PHI,-55.0,45.0,0.2,0.6000000000000001,54.0,-67.0,3.0,3.0,-34.0,-40.0,home
2.0,53.0,42.0,14.0,32,37,13,17,33,9,17,3,12,6,25,50,7,16,34,10,16,1,16,8,True,ARI,SJ,55.0,-67.0,-0.5,0.7000000000000001,-52.0,42.0,3.0,3.0,-35.0,-38.0,home
7.0,48.0,52.0,6.0,40,30,12,26,24,13,13,1,10,5,32,39,11,17,33,8,18,1,11,5,True,BUF,VAN,57.0,-68.0,-0.5,0.7000000000000001,-50.0,41.0,11.0,11.0,-40.0,33.0,home
13.0,40.0,56.0,2.0,44,26,12,29,21,16,10,8,8,4,46,30,6,27,23,14,12,2,7,4,True,DAL,WAS,48.0,-58.0,-0.5,0.7000000000000001,-61.0,49.0,3.0,3.0,-37.0,-37.0,home
4.0,50.0,29.0,24.0,22,49,11,15,35,9,17,3,16,8,51,26,5,31,19,18,8,4,6,4,True,BOS,MON,-75.0,61.0,0.2,0.6000000000000001,39.0,-46.0,12.0,12.0,-40.0,-34.0,home
19.0,32.0,18.0,36.0,56,19,7,34,16,15,11,7,1,1,49,27,6,34,16,21,5,4,5,2,True,EDM,COL,52.0,-64.0,-0.5,0.7000000000000001,-51.0,42.0,13.0,13.0,-42.0,35.0,home
31.0,24.0,0.0,58.0,31,37,14,16,34,11,15,4,13,7,45,30,7,30,20,16,10,4,8,5,True,NAS,ANA,-60.0,50.0,0.2,0.6000000000000001,46.0,-55.0,14.0,14.0,-41.0,34.0,away
55.0,3.0,27.0,26.0,53,22,7,30,20,13,13,3,2,2,43,31,8,27,23,16,10,3,9,4,True,VEG,MIN,50.0,-61.0,-0.5,0.7000000000000001,-56.0,46.0,13.0,12.0,-38.0,-36.0,home
43.0,14.0,10.0,45.0,50,21,11,30,20,16,10,11,3,1,32,37,13,17,33,9,17,3,12,6,True,SJ,CGY,87.0,-111.0,-0.5,0.7000000000000001,36.0,-43.0,20.0,20.0,34.0,-41.0,home
40.0,16.0,22.0,35.0,32,40,10,22,28,8,18,4,12,6,25,46,11,11,39,8,18,1,15,8,True,PHI,DET,40.0,-47.0,-0.5,0.7000000000000001,-69.0,56.0,17.0,17.0,-38.0,-36.0,home
48.0,9.0,5.0,50.0,54,20,8,30,20,17,9,6,2,1,51,23,8,29,21,15,11,3,5,3,True,TB,CAR,34.0,-41.0,-0.5,0.7000000000000001,-81.0,65.0,15.0,14.0,-35.0,-39.0,home
32.0,24.0,21.0,39.0,44,27,11,21,29,12,14,5,6,3,45,30,7,30,20,16,10,4,8,5,True,NAS,LA,35.0,-42.0,-0.5,0.7000000000000001,-82.0,66.0,21.0,21.0,33.0,-40.0,home
20.0,32.0,13.0,41.0,46,30,6,27,23,14,12,2,7,4,49,27,6,34,16,21,5,4,5,2,True,EDM,DAL,-34.0,-40.0,-0.5,0.7000000000000001,-84.0,67.0,19.0,19.0,-40.0,33.0,home
37.0,21.0,30.0,27.0,27,46,9,15,35,9,17,2,14,7,52,24,6,35,15,16,10,9,4,2,True,NYR,NJ,-49.0,42.0,0.2,0.7000000000000001,55.0,-67.0,16.0,16.0,-36.0,-38.0,home
10.0,46.0,38.0,18.0,46,25,11,28,22,14,12,7,7,3,37,38,7,21,29,9,17,2,10,6,True,CBJ,PIT,90.0,-114.0,-0.5,0.7000000000000001,38.0,-46.0,15.0,15.0,-40.0,-34.0,home
42.0,12.0,57.0,2.0,44,26,12,29,21,16,10,8,8,4,49,22,11,34,16,17,9,4,4,3,True,STL,WAS,42.0,-50.0,-0.5,0.7000000000000001,-66.0,54.0,17.0,16.0,-36.0,-37.0,away
55.0,4.0,53.0,0.0,39,32,11,28,22,14,12,5,11,6,43,31,8,27,23,16,10,3,9,4,True,VEG,WPG,47.0,-57.0,-0.5,0.7000000000000001,-63.0,49.0,19.0,18.0,-39.0,-35.0,home
39.0,18.0,7.0,49.0,32,39,11,17,33,8,18,1,11,5,46,25,11,28,22,14,12,7,7,3,True,PIT,BUF,-74.0,61.0,0.2,0.7000000000000001,39.0,-47.0,23.0,22.0,-40.0,-34.0,home
53.0,6.0,18.0,37.0,56,19,7,34,16,15,11,7,1,1,40,30,12,26,24,13,13,1,10,5,True,VAN,COL,75.0,-92.0,-0.5,0.7000000000000001,-36.0,-38.0,23.0,23.0,-36.0,-38.0,home
30.0,28.0,48.0,6.0,54,21,7,34,16,16,10,7,3,2,27,46,9,15,35,9,17,2,14,7,True,NJ,TOR,81.0,-101.0,-0.5,0.8,35.0,-42.0,22.0,22.0,34.0,-41.0,home
14.0,44.0,0.0,59.0,31,37,14,16,34,11,15,4,13,7,28,42,12,16,34,5,21,3,14,7,True,CHI,ANA,35.0,-41.0,-0.5,0.7000000000000001,-80.0,64.0,24.0,24.0,-38.0,-36.0,home
49.0,9.0,4.0,51.0,51,26,5,31,19,18,8,4,6,4,51,23,8,29,21,15,11,3,5,3,True,TB,BOS,-38.0,-36.0,0.2,0.6000000000000001,77.0,-97.0,0.0,0.0,-37.0,-37.0,home
44.0,14.0,20.0,33.0,49,27,6,34,16,21,5,4,5,2,32,37,13,17,33,9,17,3,12,6,True,SJ,EDM,65.0,-80.0,-0.5,0.7000000000000001,-43.0,35.0,2.0,2.0,-35.0,-38.0,home
14.0,41.0,5.0,51.0,54,20,8,30,20,17,9,6,2,1,46,30,6,27,23,14,12,2,7,4,True,DAL,CAR,61.0,-75.0,-0.5,0.6000000000000001,-45.0,37.0,1.0,1.0,-40.0,-34.0,home
14.0,45.0,22.0,39.0,44,27,11,21,29,12,14,5,6,3,28,42,12,16,34,5,21,3,14,7,True,CHI,LA,57.0,-69.0,-0.5,0.7000000000000001,-49.0,40.0,2.0,2.0,-38.0,-36.0,home
22.0,35.0,30.0,24.0,22,49,11,15,35,9,17,3,16,8,58,18,6,37,13,19,7,5,1,1,True,FLA,MON,-94.0,76.0,0.2,0.7000000000000001,-37.0,-36.0,0.0,0.0,-38.0,-36.0,home
40.0,17.0,43.0,12.0,49,22,11,34,16,17,9,4,4,3,25,46,11,11,39,8,18,1,15,8,True,PHI,STL,70.0,-86.0,-0.5,0.7000000000000001,-40.0,-34.0,1.0,1.0,-39.0,-35.0,away
54.0,6.0,27.0,27.0,53,22,7,30,20,13,13,3,2,2,40,30,12,26,24,13,13,1,10,5,True,VAN,MIN,54.0,-65.0,-0.5,0.7000000000000001,-51.0,42.0,1.0,1.0,-35.0,-39.0,home
32.0,25.0,56.0,4.0,43,31,8,27,23,16,10,3,9,4,45,30,7,30,20,16,10,4,8,5,True,NAS,VEG,-38.0,-35.0,0.2,0.7000000000000001,72.0,-91.0,2.0,2.0,-38.0,-36.0,home
58.0,2.0,7.0,50.0,32,39,11,17,33,8,18,1,11,5,44,26,12,29,21,16,10,8,8,4,True,WAS,BUF,-65.0,54.0,0.2,0.7000000000000001,43.0,-52.0,3.0,3.0,33.0,-41.0,home
2.0,54.0,11.0,45.0,50,21,11,30,20,16,10,11,3,1,25,50,7,16,34,10,16,1,16,8,True,ARI,CGY,104.0,-133.0,-0.5,0.7000000000000001,43.0,-52.0,3.0,3.0,-40.0,-34.0,home
40.0,18.0,37.0,22.0,52,24,6,35,15,16,10,9,4,2,46,25,11,28,22,14,12,7,7,3,True,PIT,NYR,-38.0,-36.0,0.2,0.6000000000000001,70.0,-89.0,2.0,2.0,-36.0,-37.0,home
41.0,17.0,18.0,38.0,56,19,7,34,16,15,11,7,1,1,25,46,11,11,39,8,18,1,15,8,True,PHI,COL,104.0,-133.0,-0.5,0.7000000000000001,40.0,-49.0,3.0,3.0,34.0,-42.0,home
10.0,47.0,54.0,0.0,39,32,11,28,22,14,12,5,11,6,37,38,7,21,29,9,17,2,10,6,True,CBJ,WPG,47.0,-56.0,-0.5,0.7000000000000001,-58.0,47.0,3.0,3.0,-43.0,36.0,home
31.0,20.0,4.0,52.0,51,26,5,31,19,18,8,4,6,4,37,35,10,24,26,15,11,9,9,5,True,NYI,BOS,53.0,-63.0,-0.5,0.6000000000000001,-55.0,45.0,11.0,10.0,-38.0,-36.0,home
21.0,33.0,11.0,46.0,50,21,11,30,20,16,10,11,3,1,49,27,6,34,16,21,5,4,5,2,True,EDM,CGY,41.0,-49.0,-0.5,0.7000000000000001,-66.0,53.0,17.0,16.0,-36.0,-38.0,home
50.0,9.0,22.0,36.0,32,40,10,22,28,8,18,4,12,6,51,23,8,29,21,15,11,3,5,3,True,TB,DET,-74.0,61.0,0.2,0.7000000000000001,37.0,-45.0,11.0,11.0,-40.0,-34.0,home
55.0,6.0,14.0,42.0,46,30,6,27,23,14,12,2,7,4,40,30,12,26,24,13,13,1,10,5,True,VAN,DAL,41.0,-49.0,-0.5,0.6000000000000001,-67.0,54.0,13.0,13.0,-41.0,34.0,home
49.0,6.0,30.0,25.0,22,49,11,15,35,9,17,3,16,8,54,21,7,34,16,16,10,7,3,2,True,TOR,MON,-82.0,68.0,0.2,0.7000000000000001,-34.0,-40.0,15.0,14.0,-35.0,-39.0,home
22.0,36.0,33.0,19.0,33,42,7,22,28,11,15,2,13,7,58,18,6,37,13,19,7,5,1,1,True,FLA,OTT,-82.0,67.0,0.2,0.7000000000000001,34.0,-42.0,14.0,14.0,-41.0,-34.0,home
0.0,60.0,45.0,14.0,32,37,13,17,33,9,17,3,12,6,31,37,14,16,34,11,15,4,13,7,True,ANA,SJ,39.0,-46.0,-0.5,0.7000000000000001,-70.0,57.0,17.0,17.0,33.0,-40.0,home
5.0,52.0,44.0,12.0,49,22,11,34,16,17,9,4,4,3,54,20,8,30,20,17,9,6,2,1,True,CAR,STL,-44.0,37.0,0.2,0.7000000000000001,60.0,-75.0,16.0,16.0,-41.0,34.0,away
30.0,29.0,59.0,2.0,44,26,12,29,21,16,10,8,8,4,27,46,9,15,35,9,17,2,14,7,True,NJ,WAS,47.0,-58.0,-0.5,0.7000000000000001,-57.0,46.0,13.0,12.0,-40.0,-35.0,home
10.0,48.0,28.0,27.0,53,22,7,30,20,13,13,3,2,2,37,38,7,21,29,9,17,2,10,6,True,CBJ,MIN,77.0,-96.0,-0.5,0.7000000000000001,-36.0,-38.0,15.0,15.0,-42.0,34.0,home
14.0,46.0,57.0,4.0,43,31,8,27,23,16,10,3,9,4,28,42,12,16,34,5,21,3,14,7,True,CHI,VEG,56.0,-67.0,-0.5,0.7000000000000001,-47.0,39.0,12.0,12.0,34.0,-42.0,home
30.0,26.0,31.0,29.0,27,46,9,15,35,9,17,2,14,7,22,49,11,15,35,9,17,3,16,8,True,MON,NJ,51.0,-62.0,-0.5,0.7000000000000001,-53.0,44.0,22.0,22.0,-38.0,-36.0,home
51.0,9.0,31.0,21.0,37,35,10,24,26,15,11,9,9,5,51,23,8,29,21,15,11,3,5,3,True,TB,NYI,-47.0,40.0,0.2,0.6000000000000001,59.0,-73.0,19.0,18.0,-36.0,-38.0,home
7.0,51.0,38.0,22.0,52,24,6,35,15,16,10,9,4,2,32,39,11,17,33,8,18,1,11,5,True,BUF,NYR,67.0,-82.0,-0.5,0.7000000000000001,-41.0,33.0,20.0,20.0,-37.0,-37.0,home
22.0,37.0,41.0,18.0,46,25,11,28,22,14,12,7,7,3,32,40,10,22,28,8,18,4,12,6,True,DET,PIT,87.0,-109.0,-0.5,0.7000000000000001,37.0,-44.0,19.0,19.0,33.0,-40.0,home
22.0,37.0,50.0,6.0,54,21,7,34,16,16,10,7,3,2,58,18,6,37,13,19,7,5,1,1,True,FLA,TOR,34.0,-41.0,-0.5,0.8,-80.0,64.0,23.0,22.0,-35.0,-39.0,home
42.0,17.0,32.0,26.0,45,30,7,30,20,16,10,4,8,5,25,46,11,11,39,8,18,1,15,8,True,PHI,NAS,74.0,-92.0,-0.5,0.7000000000000001,-36.0,-38.0,21.0,21.0,35.0,-43.0,home
2.0,55.0,55.0,0.0,39,32,11,28,22,14,12,5,11,6,25,50,7,16,34,10,16,1,16,8,True,ARI,WPG,74.0,-91.0,-0.5,0.7000000000000001,-36.0,-37.0,23.0,23.0,34.0,-41.0,home
18.0,39.0,29.0,27.0,53,22,7,30,20,13,13,3,2,2,56,19,7,34,16,15,11,7,1,1,True,COL,MIN,-44.0,37.0,0.2,0.7000000000000001,56.0,-70.0,21.0,20.0,-38.0,-36.0,home
7.0,52.0,15.0,46.0,28,42,12,16,34,5,21,3,14,7,32,39,11,17,33,8,18,1,11,5,True,BUF,CHI,46.0,-55.0,-0.5,0.7000000000000001,-59.0,48.0,25.0,25.0,-39.0,-35.0,home
2.0,56.0,22.0,33.0,49,27,6,34,16,21,5,4,5,2,25,50,7,16,34,10,16,1,16,8,True,ARI,EDM,107.0,-139.0,-0.5,0.7000000000000001,44.0,-53.0,26.0,26.0,-39.0,-35.0,home
56.0,6.0,44.0,13.0,49,22,11,34,16,17,9,4,4,3,40,30,12,26,24,13,13,1,10,5,True,VAN,STL,45.0,-54.0,-0.5,0.7000000000000001,-63.0,52.0,25.0,24.0,33.0,-41.0,home
5.0,53.0,60.0,2.0,44,26,12,29,21,16,10,8,8,4,54,20,8,30,20,17,9,6,2,1,True,CAR,WAS,-45.0,38.0,0.2,0.7000000000000001,61.0,-76.0,24.0,24.0,-37.0,-36.0,away
51.0,6.0,4.0,53.0,51,26,5,31,19,18,8,4,6,4,54,21,7,34,16,16,10,7,3,2,True,TOR,BOS,41.0,-50.0,-0.5,0.7000000000000001,-65.0,52.0,0.0,0.0,-36.0,-37.0,away
19.0,39.0,11.0,47.0,50,21,11,30,20,16,10,11,3,1,56,19,7,34,16,15,11,7,1,1,True,COL,CGY,41.0,-49.0,-0.5,0.7000000000000001,-67.0,55.0,2.0,2.0,-36.0,-38.0,home
38.0,23.0,42.0,18.0,46,25,11,28,22,14,12,7,7,3,52,24,6,35,15,16,10,9,4,2,True,NYR,PIT,47.0,-56.0,-0.5,0.6000000000000001,-61.0,50.0,0.0,0.0,-40.0,33.0,home
5.0,54.0,52.0,9.0,51,23,8,29,21,15,11,3,5,3,54,20,8,30,20,17,9,6,2,1,True,CAR,TB,40.0,-48.0,-0.5,0.7000000000000001,-70.0,56.0,1.0,1.0,-34.0,-40.0,home
15.0,42.0,0.0,61.0,31,37,14,16,34,11,15,4,13,7,46,30,6,27,23,14,12,2,7,4,True,DAL,ANA,-59.0,48.0,0.2,0.6000000000000001,48.0,-58.0,2.0,2.0,-40.0,-34.0,home
31.0,26.0,22.0,38.0,58,18,6,37,13,19,7,5,1,1,22,49,11,15,35,9,17,3,16,8,True,MON,FLA,104.0,-134.0,-0.5,0.7000000000000001,45.0,-55.0,1.0,1.0,-42.0,34.0,home
34.0,19.0,32.0,27.0,45,30,7,30,20,16,10,4,8,5,33,42,7,22,28,11,15,2,13,7,True,OTT,NAS,60.0,-73.0,-0.5,0.7000000000000001,-44.0,37.0,1.0,1.0,-38.0,-36.0,home
32.0,21.0,10.0,49.0,37,38,7,21,29,9,17,2,10,6,37,35,10,24,26,15,11,9,9,5,True,NYI,CBJ,-47.0,40.0,0.2,0.7000000000000001,56.0,-69.0,1.0,1.0,-37.0,-37.0,home
43.0,17.0,29.0,28.0,53,22,7,30,20,13,13,3,2,2,25,46,11,11,39,8,18,1,15,8,True,PHI,MIN,86.0,-108.0,-0.5,0.7000000000000001,36.0,-43.0,2.0,1.0,-34.0,-40.0,home
